temp_min,temp_max,wind_max,will_rain,thermo_profile,warmth_shift,required_warmth
10,12,2.7801258821637416,0,1,0.0,2.0
-29,-20,1.5717459136010974,0,0,0.0,18.0
9,9,9.588467551552096,0,0,0.0,5.0
-24,-20,12.526198885347199,0,1,0.0,18.0
16,23,2.538812223940292,1,-1,0.0,3.0
13,14,5.995985052481723,1,1,0.0,3.0
-9,-8,14.788767872656623,0,1,0.0,13.0
-13,-3,10.345394439848674,1,0,0.0,10.0
-16,-7,9.967133555456956,0,0,0.0,13.0
11,13,3.8763326764733383,0,0,0.0,3.0
14,16,10.462000765891078,1,0,0.0,5.0
6,16,3.8235959318781614,0,-1,0.0,4.0
-13,-6,6.175426261058266,0,1,0.0,12.0
1,4,2.729793203426329,0,-1,0.0,6.0
-24,-20,2.8723603501390267,0,0,0.0,18.0
20,28,1.5641498641468732,1,-1,0.0,3.0
-19,-17,1.5672306022372529,0,0,0.0,18.0
-18,-14,8.556315147760143,1,1,0.0,13.0
-1,7,6.323370123849791,1,1,0.0,5.0
18,25,14.834835160928277,1,0,0.0,3.0
-8,1,0.9279581360643413,0,0,0.0,8.0
23,23,14.678493864308159,0,0,0.0,2.0
-9,-5,13.050032672520446,1,0,0.0,15.0
-18,-15,14.71305019354592,1,-1,0.0,21.0
-11,-10,7.013809657105004,1,0,0.0,14.0
5,14,4.3604832060548,0,-1,0.0,4.0
11,12,5.572380359307535,0,0,0.0,3.0
-12,-12,14.694865624679418,0,0,0.0,14.0
18,19,14.93755830936615,1,0,0.0,3.0
3,3,7.444431058029688,1,-1,0.0,10.0
5,11,4.73583024584045,0,-1,0.0,4.0
29,34,11.109204034725243,0,1,0.0,1.0
0,4,10.656286176007722,0,1,0.0,5.0
-19,-19,8.143690797258953,0,1,0.0,17.0
11,14,14.395430380519267,0,1,0.0,3.0
-25,-19,10.5786874160749,1,-1,0.0,21.0
-18,-11,0.14125262726734145,0,-1,0.0,14.0
3,3,14.04708397402804,0,-1,0.0,10.0
-12,-11,4.605320924702124,1,1,0.0,13.0
24,28,3.2790246118997466,1,1,0.0,1.0
28,34,2.2573518828517063,1,-1,0.0,3.0
30,33,9.948914010288755,0,1,0.0,0.0
-12,-3,13.597170592701021,0,1,0.0,8.0
-18,-10,8.05308476513982,1,-1,0.0,15.0
-23,-17,10.421764120616535,1,1,0.0,19.0
1,3,3.361074316930444,1,1,0.0,8.0
-8,1,3.3904310581527968,1,1,0.0,8.0
31,31,11.720064910239671,1,1,0.0,2.0
-26,-19,6.742682035525908,0,0,0.0,18.0
1,7,14.274875218273795,0,-1,0.0,7.0
-21,-17,9.265872066235064,1,1,0.0,18.0
-21,-13,2.007525530448469,0,-1,0.0,14.0
26,34,8.13334126655519,1,-1,0.0,3.0
9,14,9.328488122505918,1,0,0.0,4.0
18,21,9.06451126266401,0,0,0.0,1.0
11,18,3.3273879315288966,1,0,0.0,4.0
12,19,11.378756027606391,1,0,0.0,3.0
28,28,7.89333315566405,1,0,0.0,2.0
23,29,1.4749921314364667,0,0,0.0,1.0
17,25,5.520687059654968,0,0,0.0,1.0
22,28,3.148270312181007,0,1,0.0,0.0
-16,-9,5.9189443372487895,1,1,0.0,13.0
22,29,8.05368403697947,0,0,0.0,1.0
22,32,13.97595179990684,1,-1,0.0,4.0
-2,0,11.334328587305407,1,-1,0.0,11.0
-29,-19,9.869081676418864,0,0,0.0,18.0
-8,-1,0.8305522010342153,1,-1,0.0,10.0
11,20,5.895948834322619,1,1,0.0,1.0
7,10,2.011031963895184,0,0,0.0,5.0
-16,-7,12.838514620234593,0,-1,0.0,15.0
25,26,0.318951817067053,1,0,0.0,2.0
-17,-17,14.09734103230678,0,-1,0.0,20.0
-13,-3,10.197691337064088,0,1,0.0,8.0
-11,-7,12.428329376668929,1,-1,0.0,16.0
13,23,7.832711450904583,0,-1,0.0,2.0
27,29,1.1369836199542516,0,-1,0.0,2.0
22,32,13.956270217566395,1,-1,0.0,4.0
12,22,8.954969342747958,1,-1,0.0,3.0
11,17,6.844566162297058,0,-1,0.0,4.0
10,13,5.137107368615512,1,0,0.0,4.0
12,15,9.370127840029156,0,-1,0.0,4.0
11,19,8.695960793362413,1,-1,0.0,3.0
-9,-2,6.7944999899713645,1,0,0.0,9.0
-16,-13,5.253346073375428,0,0,0.0,13.0
12,14,2.0645439394071503,1,0,0.0,4.0
-25,-16,7.696177759342832,0,0,0.0,18.0
-16,-8,8.657555832610232,0,-1,0.0,14.0
23,27,6.194521735515822,1,-1,0.0,3.0
25,31,13.89396554701871,0,-1,0.0,3.0
14,20,9.467621136247605,0,1,0.0,0.0
16,21,0.4518505492405339,0,-1,0.0,2.0
-6,0,4.005948850431699,0,-1,0.0,9.0
28,30,4.831624983777926,1,0,0.0,2.0
6,11,7.306191633627751,0,-1,0.0,4.0
4,14,12.067160062802285,0,0,0.0,4.0
27,33,2.7601524531215977,0,-1,0.0,2.0
1,8,14.161019865628589,1,0,0.0,7.0
-3,-1,0.27017899096756115,0,0,0.0,8.0
7,17,7.0708189702882045,0,0,0.0,3.0
-2,-1,11.040647977218377,1,0,0.0,10.0
-21,-18,4.659520482051732,0,0,0.0,18.0
-5,-5,5.129886898285319,0,0,0.0,13.0
5,12,10.578141129866024,0,0,0.0,4.0
-22,-16,11.775064069456713,0,1,0.0,18.0
-8,0,14.674837003831254,0,1,0.0,8.0
9,17,4.729824818138905,0,1,0.0,2.0
16,17,5.197818010611455,0,1,0.0,2.0
-22,-13,4.332644178430581,1,1,0.0,13.0
22,24,8.692833729270953,0,0,0.0,1.0
-3,-1,7.298946867903413,0,0,0.0,8.0
-27,-20,12.367138617925656,1,0,0.0,20.0
-21,-14,2.800696149324579,1,0,0.0,14.0
-17,-14,11.130817716310878,0,-1,0.0,15.0
6,16,1.0835982146360779,1,0,0.0,4.0
-18,-15,1.6150291738131373,0,1,0.0,17.0
14,18,4.951510417306807,0,1,0.0,2.0
-4,-1,9.0047166247536,1,0,0.0,9.0
-8,-3,1.0067978626964353,1,1,0.0,8.0
15,21,5.234159640655375,0,0,0.0,1.0
2,10,12.699118835130356,1,-1,0.0,8.0
-25,-18,5.27973283469877,0,1,0.0,17.0
6,13,5.77781933988109,1,1,0.0,3.0
4,9,3.3824267816694804,1,1,0.0,5.0
24,26,4.732201735722246,0,0,0.0,1.0
-4,-2,7.495645526050677,0,-1,0.0,9.0
-27,-19,13.55920744799455,0,1,0.0,18.0
17,26,0.22058545894255155,0,0,0.0,1.0
-19,-16,1.376509897214881,1,1,0.0,18.0
18,28,3.3174804761167307,0,-1,0.0,2.0
16,18,14.986277834293487,1,-1,0.0,6.0
21,31,5.395229073433257,1,0,0.0,2.0
3,8,10.952030540198734,1,1,0.0,6.0
-6,-3,8.645470225592456,0,-1,0.0,9.0
-7,1,14.626149704350407,0,0,0.0,9.0
10,17,6.519696487822627,0,1,0.0,2.0
25,26,2.6144028111195934,1,1,0.0,1.0
5,8,2.538332803057188,1,0,0.0,6.0
9,17,1.0908430903026345,0,0,0.0,3.0
-22,-17,11.22236739884195,1,-1,0.0,21.0
-25,-20,2.276860804540207,0,0,0.0,18.0
22,29,4.162100599217023,0,0,0.0,1.0
-22,-12,6.856262336451561,0,-1,0.0,14.0
-25,-15,14.966515360634515,1,0,0.0,20.0
4,11,9.995646506567988,0,0,0.0,3.0
-11,-4,14.133112352142271,0,-1,0.0,10.0
26,29,3.626585146730177,0,-1,0.0,2.0
-25,-20,1.6751458250384115,1,0,0.0,19.0
-7,-4,13.883893582768025,0,-1,0.0,10.0
-3,5,9.602137004032498,1,0,0.0,6.0
31,35,12.346868415013102,1,0,0.0,3.0
27,28,8.127831137118415,0,-1,0.0,2.0
-5,0,12.586823976574793,1,0,0.0,10.0
-12,-8,4.428763023216103,1,1,0.0,13.0
5,10,6.108405356439811,0,1,0.0,4.0
19,28,13.528038239627382,1,0,0.0,3.0
14,21,8.73626722777534,0,1,0.0,0.0
5,15,1.680224931674844,1,1,0.0,3.0
-3,2,7.76742095844286,1,-1,0.0,10.0
0,1,7.943841018983253,1,0,0.0,9.0
19,24,13.464782183778528,0,-1,0.0,3.0
17,26,11.01966098058715,1,0,0.0,3.0
7,17,1.6291506650372685,0,1,0.0,2.0
9,15,10.30319822837492,0,-1,0.0,5.0
9,13,12.42667083867648,1,-1,0.0,6.0
-22,-19,7.086596485870099,0,0,0.0,18.0
-2,0,4.152959150143075,0,-1,0.0,9.0
-8,1,14.60974728561838,1,0,0.0,10.0
-4,2,1.7314191959805436,1,-1,0.0,10.0
9,12,9.867175955155405,0,0,0.0,3.0
-13,-6,4.9468052683864805,0,1,0.0,12.0
17,18,0.8546386299773634,1,1,0.0,3.0
30,30,10.000970933648762,1,1,0.0,2.0
19,29,14.000169935492321,1,1,0.0,2.0
-4,6,2.4522775018754217,0,-1,0.0,6.0
-17,-15,6.643264889080236,1,0,0.0,19.0
28,29,2.694049614610971,1,0,0.0,2.0
28,30,13.552014257025023,0,1,0.0,1.0
-28,-19,4.516765206838908,1,1,0.0,18.0
18,21,11.58185197580024,0,1,0.0,1.0
-28,-18,2.570698866891103,1,-1,0.0,20.0
-16,-14,9.401303806618023,0,0,0.0,13.0
-15,-12,2.551424927130508,1,-1,0.0,15.0
26,31,10.839328447304194,0,0,0.0,2.0
31,33,2.0071556372264903,1,1,0.0,1.0
-19,-17,11.577343287447128,1,-1,0.0,21.0
-2,6,13.696439732729123,1,0,0.0,7.0
-16,-10,0.7917811418166482,1,-1,0.0,15.0
1,8,2.101560181905774,1,0,0.0,6.0
12,13,0.31695340387633886,0,1,0.0,2.0
-12,-6,1.392886186294355,0,-1,0.0,14.0
34,34,2.161958098721768,0,0,0.0,1.0
-13,-10,0.4555830359788693,1,-1,0.0,15.0
2,11,4.461685231924512,0,1,0.0,2.0
-3,4,7.803845263343675,1,0,0.0,6.0
30,33,14.090706931686105,0,0,0.0,2.0
7,17,6.362368551133917,0,0,0.0,3.0
-3,-1,4.557220508195082,0,0,0.0,8.0
4,13,12.05897011752816,1,1,0.0,4.0
23,24,9.32211317315972,0,-1,0.0,2.0
20,23,2.8652075553173155,0,1,0.0,0.0
25,29,14.02113113915396,1,1,0.0,2.0
20,20,6.21602684298273,1,1,0.0,1.0
-19,-11,12.153690924227861,0,0,0.0,14.0
5,14,1.1022309826900467,1,1,0.0,3.0
26,33,13.677967375719884,0,1,0.0,1.0
-2,7,14.567711384866092,1,0,0.0,7.0
8,11,10.782720017972796,0,0,0.0,4.0
2,8,0.22241424971956913,0,0,0.0,5.0
-21,-15,14.738489081736837,1,0,0.0,20.0
10,15,5.0925594995906796,1,-1,0.0,5.0
-9,0,9.144191668556443,1,0,0.0,9.0
22,28,5.714243743331675,0,0,0.0,1.0
8,17,6.783313095874305,0,-1,0.0,4.0
12,22,4.185430104850286,0,0,0.0,1.0
22,26,10.665360328965992,0,1,0.0,1.0
11,16,10.525389808000565,1,-1,0.0,6.0
-10,-8,0.7113891206206835,0,-1,0.0,14.0
-1,0,14.432542727488348,1,1,0.0,9.0
-5,4,14.47364189667029,0,0,0.0,6.0
6,12,1.8373762623108973,1,1,0.0,3.0
14,17,4.2509094880630975,1,0,0.0,4.0
-8,-4,2.6138491584477346,1,-1,0.0,10.0
26,35,9.86275169652095,0,0,0.0,1.0
-24,-14,1.8568094444552803,0,1,0.0,12.0
9,18,12.186161845649442,1,1,0.0,4.0
14,20,10.636180121661894,1,0,0.0,3.0
-18,-9,7.88087381374499,1,0,0.0,14.0
-26,-17,14.805571620113925,1,-1,0.0,21.0
0,3,8.149267436710833,1,-1,0.0,10.0
33,33,13.629140726393276,1,0,0.0,3.0
-1,-1,0.7052654757324978,1,-1,0.0,10.0
9,19,14.021719934010259,1,-1,0.0,4.0
8,12,2.8018034235616875,1,1,0.0,3.0
12,21,11.04635561167566,0,1,0.0,1.0
9,15,8.672293833437433,1,-1,0.0,5.0
12,12,7.215243179408098,1,0,0.0,4.0
-21,-17,3.967743080258233,0,-1,0.0,19.0
-9,-2,12.570920420900038,0,1,0.0,8.0
12,14,5.672652755836575,1,-1,0.0,5.0
8,15,12.17280351702471,0,1,0.0,3.0
-20,-19,6.448175990274799,0,1,0.0,17.0
-15,-11,6.024160909296901,0,-1,0.0,14.0
-20,-10,14.117596596225367,0,0,0.0,14.0
8,14,14.320267811075125,1,-1,0.0,6.0
9,11,6.3314907553100515,0,-1,0.0,4.0
12,14,7.098606941679063,1,0,0.0,4.0
21,26,6.92727702349495,1,0,0.0,2.0
4,11,6.424562398680125,0,1,0.0,2.0
25,31,13.975830328739644,1,1,0.0,2.0
3,9,13.807113588423661,1,-1,0.0,8.0
12,19,13.400646823095965,1,1,0.0,2.0
1,9,1.4879768736276255,0,0,0.0,5.0
14,22,5.155360367569039,1,-1,0.0,3.0
-22,-15,6.064726347946214,0,1,0.0,17.0
-26,-17,0.4063400649670462,1,0,0.0,19.0
20,24,9.469319283868003,1,0,0.0,2.0
25,28,9.2323998487608,0,1,0.0,0.0
16,18,2.8603574185139684,1,0,0.0,4.0
29,29,11.336822617710233,0,1,0.0,1.0
-17,-10,4.884631234636831,0,1,0.0,12.0
-8,-5,8.823797636592262,0,-1,0.0,14.0
15,20,3.0175763302474885,0,1,0.0,0.0
2,7,7.066607725421827,0,0,0.0,5.0
10,16,4.935779059780873,0,1,0.0,2.0
13,22,8.129345166409236,0,1,0.0,0.0
2,4,14.100595330269964,1,-1,0.0,8.0
-16,-9,6.754402547085647,0,0,0.0,13.0
25,25,12.184576398486163,0,1,0.0,1.0
9,18,11.85495327951744,1,-1,0.0,6.0
-5,-5,4.609625020521136,1,1,0.0,13.0
19,24,8.32944180836446,1,1,0.0,1.0
10,15,14.48325207516161,0,-1,0.0,5.0
-5,-3,3.4652620430990426,1,-1,0.0,10.0
-13,-13,3.5628894735521266,1,0,0.0,14.0
-1,0,10.46817146772455,0,0,0.0,9.0
12,17,0.5806351232960516,1,-1,0.0,5.0
-29,-19,1.7748261875809135,0,0,0.0,18.0
28,33,3.051890911702505,1,0,0.0,2.0
7,13,12.382020828543332,0,-1,0.0,5.0
-3,6,7.2632172555563566,0,-1,0.0,6.0
-19,-16,7.67595364189361,1,-1,0.0,20.0
-11,-8,5.47911455801623,0,0,0.0,13.0
25,32,11.306354055360934,1,1,0.0,2.0
-25,-17,11.913022556054315,1,0,0.0,20.0
-8,-6,2.5490620498310355,0,1,0.0,12.0
22,31,3.7755816697224702,0,-1,0.0,2.0
17,21,13.007688113950586,0,-1,0.0,3.0
-24,-14,1.7737133637393327,1,0,0.0,14.0
21,27,8.007570726524188,1,1,0.0,1.0
-19,-12,5.765521521739983,0,-1,0.0,14.0
-6,2,14.576086299879284,1,-1,0.0,11.0
26,34,11.221810100454215,1,1,0.0,2.0
3,6,7.057746934416448,1,-1,0.0,7.0
-7,3,9.195278560588772,0,-1,0.0,9.0
0,1,13.656846868118805,0,0,0.0,9.0
-23,-14,8.495573576369754,1,-1,0.0,15.0
6,11,2.0048280953026505,0,0,0.0,3.0
-19,-10,3.769965196344805,0,-1,0.0,14.0
-9,-1,14.396950281584296,1,1,0.0,9.0
-4,6,0.6268966070480209,1,0,0.0,6.0
-5,5,4.658441513342963,0,-1,0.0,6.0
-17,-9,5.650064317971806,1,-1,0.0,15.0
-1,8,7.908922537138921,1,1,0.0,5.0
25,35,13.079283684352616,0,1,0.0,1.0
-26,-17,5.439505257552437,0,0,0.0,18.0
34,34,4.969655169276282,0,0,0.0,1.0
20,29,11.891250619186298,0,0,0.0,2.0
1,3,4.726812400378123,0,1,0.0,7.0
22,26,10.158360463814368,0,0,0.0,2.0
27,27,11.412883036472785,0,-1,0.0,3.0
-28,-18,2.823936200127825,1,-1,0.0,20.0
13,21,11.408560297309377,1,-1,0.0,4.0
15,24,5.021211801659177,1,-1,0.0,3.0
7,17,13.191911446710353,1,-1,0.0,6.0
2,9,3.8081338546762318,1,0,0.0,6.0
10,12,9.208114704793545,1,-1,0.0,5.0
8,10,8.310349185895305,1,-1,0.0,7.0
28,34,5.57068040876485,1,0,0.0,2.0
20,28,7.073271311049549,0,-1,0.0,2.0
-19,-15,9.638548494599712,1,1,0.0,18.0
10,18,14.835183867705073,1,1,0.0,4.0
25,30,13.583820786730218,1,0,0.0,3.0
25,26,0.5566085460846609,1,1,0.0,1.0
22,29,13.793197992842911,0,0,0.0,2.0
-16,-16,3.8457833608285923,1,1,0.0,18.0
7,15,11.959339082666775,1,1,0.0,4.0
-6,-1,9.147138118668353,1,1,0.0,8.0
2,3,10.323077649011571,1,-1,0.0,11.0
12,13,10.814236892568982,0,0,0.0,4.0
26,33,0.9630059174212885,0,-1,0.0,2.0
-6,3,11.702832916938503,1,0,0.0,10.0
-20,-11,9.694113081240486,1,1,0.0,13.0
14,15,2.7572283706450724,1,-1,0.0,5.0
11,19,13.776831538580133,0,-1,0.0,3.0
26,35,4.385290455280061,1,0,0.0,2.0
-9,-3,12.378436442225988,0,0,0.0,9.0
-22,-15,14.304185396333192,0,0,0.0,19.0
-13,-8,8.797677201999251,1,1,0.0,13.0
20,22,1.4895231621712002,0,-1,0.0,2.0
-8,-5,7.932149243808131,0,1,0.0,12.0
31,32,10.956866835342751,0,-1,0.0,3.0
-1,3,10.411642058140963,1,0,0.0,10.0
-5,1,11.669153189095097,0,1,0.0,8.0
30,31,2.6077725173109085,0,1,0.0,0.0
22,27,1.6407878716501618,0,-1,0.0,2.0
17,25,2.969167632446585,0,0,0.0,1.0
14,14,13.741508418694254,1,1,0.0,4.0
-2,3,10.706365445124467,0,-1,0.0,10.0
10,11,5.241446689578726,1,1,0.0,3.0
-17,-11,13.188931682513335,1,1,0.0,14.0
11,11,9.197145901877,0,0,0.0,3.0
-3,-3,2.2717024054296147,1,1,0.0,8.0
-13,-11,6.497512973828391,1,-1,0.0,15.0
12,14,4.746985127164737,1,0,0.0,4.0
-4,2,7.661659793780594,0,-1,0.0,9.0
5,7,3.4060967165261107,0,-1,0.0,6.0
2,6,0.22553411217000552,0,-1,0.0,6.0
-17,-10,11.575926710836285,1,0,0.0,15.0
-4,3,1.5208326148050144,1,0,0.0,9.0
12,12,7.231520139822444,1,0,0.0,4.0
-23,-13,5.089184736400571,1,0,0.0,14.0
-18,-18,5.1745142186644255,1,0,0.0,19.0
-23,-14,12.658268677531135,0,-1,0.0,15.0
-19,-16,5.084444800234361,1,-1,0.0,20.0
29,30,1.7513264075133734,0,-1,0.0,2.0
-7,-6,4.034988951147279,1,0,0.0,14.0
-25,-16,4.362306699734052,1,0,0.0,19.0
22,30,8.715521862611844,1,-1,0.0,3.0
-11,-8,1.192476121840031,1,0,0.0,14.0
29,33,5.935511165219886,0,0,0.0,1.0
-23,-20,13.620941180574349,1,1,0.0,19.0
1,5,5.773122152344286,1,0,0.0,6.0
5,8,14.42166557907195,0,0,0.0,6.0
-4,5,1.565514140352493,1,1,0.0,5.0
-24,-16,5.119901871920659,0,0,0.0,18.0
11,15,5.157059537744449,0,1,0.0,2.0
10,17,14.408688999155629,0,1,0.0,3.0
-27,-20,5.464746190548587,1,0,0.0,19.0
-9,-2,11.544372473025932,0,-1,0.0,10.0
23,24,9.423940192318511,1,1,0.0,1.0
17,22,10.865994750745308,1,1,0.0,2.0
-16,-7,10.956634766798494,0,1,0.0,13.0
-23,-18,14.154871742650181,1,1,0.0,19.0
27,29,0.5979372581359732,1,-1,0.0,3.0
14,17,6.64076002237583,0,0,0.0,3.0
-25,-20,11.754432909833877,1,1,0.0,19.0
16,26,12.887313016710333,1,-1,0.0,4.0
-13,-10,12.157473497741362,0,0,0.0,14.0
5,11,8.78894471100779,0,0,0.0,3.0
-1,2,8.479234080647842,1,1,0.0,8.0
-15,-6,9.547399217749403,1,1,0.0,13.0
-1,4,12.865291048261353,0,0,0.0,6.0
15,22,0.8887344810462949,0,1,0.0,0.0
32,35,8.751062199321542,0,1,0.0,0.0
24,24,11.49426581434446,0,-1,0.0,3.0
12,18,0.08507821046951636,0,0,0.0,3.0
-21,-15,3.706249410373669,1,-1,0.0,20.0
-2,8,6.663423299320045,0,-1,0.0,6.0
-1,0,13.084497087354498,0,0,0.0,9.0
32,33,14.285908148308714,1,1,0.0,2.0
-22,-14,9.879991511185032,1,1,0.0,13.0
0,7,2.8965797802118045,0,1,0.0,4.0
7,8,11.196284050445861,0,1,0.0,5.0
1,1,9.945648840825443,1,0,0.0,9.0
-7,-2,14.512658357910693,0,1,0.0,8.0
-9,1,2.3739814491772786,1,-1,0.0,10.0
-5,1,7.0614094715937386,0,0,0.0,8.0
-8,-4,2.2686570209406414,0,1,0.0,7.0
-21,-18,14.976787605975307,0,1,0.0,18.0
13,17,9.408585274134921,1,-1,0.0,5.0
-18,-14,13.214427985053229,0,0,0.0,14.0
-6,4,12.92810342515628,1,1,0.0,6.0
-10,0,5.2579314999538305,0,1,0.0,7.0
-28,-18,3.1425043296109183,0,1,0.0,17.0
-8,-8,2.9118377836248284,0,-1,0.0,14.0
-10,-7,7.104273973904242,1,1,0.0,13.0
13,13,7.648074905853229,0,1,0.0,2.0
-11,-1,0.8899771304901277,1,0,0.0,9.0
-9,-5,2.855546437255716,1,1,0.0,13.0
-12,-5,0.6957854087199511,0,1,0.0,12.0
7,13,8.161356121102324,0,0,0.0,3.0
12,19,7.759776984022934,0,0,0.0,1.0
-23,-14,13.357141163167006,1,1,0.0,14.0
32,35,2.2682894091290633,1,0,0.0,2.0
-6,-4,13.051094555143477,0,-1,0.0,10.0
-15,-13,14.077576398672019,0,0,0.0,14.0
3,11,3.062282440333264,0,1,0.0,2.0
-21,-17,3.1561429831075696,1,1,0.0,18.0
13,22,9.293504146470578,0,0,0.0,1.0
11,15,7.334448638055278,1,0,0.0,4.0
-2,1,5.989783014294102,1,1,0.0,8.0
-17,-12,4.897203969865691,1,0,0.0,14.0
-21,-11,6.122188471564539,0,-1,0.0,14.0
24,24,1.9737273691491493,1,0,0.0,2.0
22,22,0.0458611709430462,0,0,0.0,1.0
-10,0,0.32478870146918193,1,-1,0.0,10.0
7,14,4.323975832656243,0,1,0.0,2.0
-23,-13,11.872274590628868,0,-1,0.0,15.0
-23,-16,4.007790634052271,1,1,0.0,18.0
13,17,8.220140812901011,0,0,0.0,3.0
5,10,10.506231347424258,0,1,0.0,5.0
-16,-11,4.717040004305241,1,0,0.0,14.0
-24,-15,0.903788898560488,1,-1,0.0,20.0
26,27,12.39605577016714,0,1,0.0,1.0
13,21,6.857228584191864,0,-1,0.0,2.0
4,8,11.974329154845977,0,0,0.0,6.0
26,30,7.479092338312147,1,-1,0.0,3.0
-25,-19,12.608455127509384,0,-1,0.0,20.0
11,18,11.189488405797517,0,0,0.0,4.0
7,15,0.49017707755048545,0,1,0.0,2.0
-9,-8,8.595440222814595,1,0,0.0,14.0
26,26,8.395508052211595,0,0,0.0,1.0
25,25,0.8921874135016977,1,1,0.0,1.0
-20,-14,0.2948224341668254,1,-1,0.0,15.0
9,13,4.068509764190383,1,0,0.0,4.0
-11,-10,0.27978085684222054,0,0,0.0,13.0
26,28,10.31280428395202,0,-1,0.0,3.0
18,23,0.6945722114975367,1,0,0.0,2.0
-5,-5,0.29962284917926296,0,1,0.0,12.0
-18,-9,3.6744060137330274,1,-1,0.0,15.0
-18,-9,5.247775292501436,1,1,0.0,13.0
-27,-19,9.977827207723188,0,1,0.0,17.0
18,23,5.964758938930571,0,-1,0.0,2.0
8,11,9.247275929967026,1,1,0.0,3.0
12,20,3.834124704407536,1,1,0.0,1.0
-19,-15,0.9384970363358375,1,0,0.0,19.0
-7,1,3.535311525203712,0,1,0.0,7.0
4,12,4.665232065278896,1,1,0.0,3.0
20,24,0.8553465146477129,1,0,0.0,2.0
13,18,13.24459222231459,1,-1,0.0,6.0
30,31,8.930357922777024,0,0,0.0,1.0
24,27,4.199116263060694,0,1,0.0,0.0
30,34,4.776341746450574,1,1,0.0,1.0
13,16,11.148959181366514,0,0,0.0,4.0
-12,-5,7.845745874595454,1,1,0.0,13.0
-14,-14,2.2493070814893654,1,1,0.0,13.0
8,18,8.316962556255463,0,0,0.0,3.0
17,26,9.136755890057612,0,-1,0.0,2.0
-23,-17,2.386898876538559,0,1,0.0,17.0
-17,-17,10.057129256051681,1,0,0.0,20.0
-20,-11,5.257637066715047,0,0,0.0,13.0
-1,3,6.409208722061531,1,0,0.0,9.0
18,20,9.195090437020717,1,1,0.0,1.0
7,14,11.701603755623925,1,1,0.0,4.0
4,10,10.359782209477357,1,1,0.0,6.0
11,16,0.32906154993755876,1,1,0.0,3.0
20,20,10.135837483935182,0,0,0.0,2.0
5,9,1.1925007176628526,0,1,0.0,4.0
-21,-13,9.689543228825025,1,1,0.0,13.0
-21,-16,8.595191906293568,0,-1,0.0,19.0
-9,-9,0.0961723756062649,0,-1,0.0,14.0
17,27,4.166019918212512,1,0,0.0,2.0
-9,-1,6.23509577037023,0,0,0.0,8.0
20,22,4.954345157223584,0,-1,0.0,2.0
-15,-8,10.682428404453255,0,-1,0.0,15.0
13,20,3.192372245225875,0,0,0.0,1.0
12,22,11.11208227276525,0,-1,0.0,3.0
-24,-20,8.259591633993159,0,1,0.0,17.0
9,16,0.3378523029794456,1,0,0.0,4.0
-4,-2,2.3002666692262426,1,1,0.0,8.0
19,24,9.369892989882361,1,-1,0.0,3.0
-19,-10,0.7996373230712794,1,1,0.0,13.0
-22,-18,4.431697022981638,1,0,0.0,19.0
-15,-8,8.505668846094654,0,1,0.0,12.0
12,14,7.506821682183455,1,-1,0.0,5.0
16,22,7.544359001643448,1,1,0.0,1.0
13,22,1.2760567747860767,0,0,0.0,1.0
-17,-14,10.575239935186985,0,-1,0.0,15.0
10,11,9.667116372857834,0,1,0.0,2.0
-26,-16,5.660951372723822,1,1,0.0,18.0
23,32,7.071995937936077,1,0,0.0,2.0
9,11,5.408179169978269,0,1,0.0,2.0
8,14,2.102430265906965,1,1,0.0,3.0
-17,-16,2.6605251450050815,0,-1,0.0,19.0
-4,1,10.794922387821686,1,0,0.0,10.0
3,13,4.088460129727351,0,-1,0.0,4.0
32,35,2.156655370628152,0,-1,0.0,2.0
9,13,9.041866187586017,0,1,0.0,2.0
26,33,10.128241759331747,1,0,0.0,3.0
11,18,8.02146883138069,0,-1,0.0,4.0
-16,-16,11.414316870220132,0,0,0.0,19.0
24,26,8.581041734264595,0,-1,0.0,2.0
-17,-10,0.2714542622012833,1,0,0.0,14.0
6,15,1.7435045537092324,0,1,0.0,2.0
30,34,3.471856387763556,0,0,0.0,1.0
14,24,9.686657695205746,1,-1,0.0,3.0
16,21,11.22134025861801,0,0,0.0,2.0
25,28,6.588845251986329,1,-1,0.0,3.0
12,21,9.092495554012793,0,1,0.0,0.0
-2,2,14.580281536183643,1,0,0.0,10.0
31,31,5.627999786816905,0,1,0.0,0.0
-6,-3,7.5836343444138175,0,0,0.0,8.0
29,35,2.2703068512883235,1,1,0.0,1.0
-10,0,5.220489808149756,0,1,0.0,7.0
5,11,5.676071029958899,0,0,0.0,3.0
5,14,7.618275457453672,0,1,0.0,2.0
-13,-4,6.542340729635941,1,1,0.0,8.0
-22,-12,11.93617345261498,1,0,0.0,15.0
-18,-12,2.2196539188848448,0,1,0.0,12.0
4,8,4.191271045070023,0,1,0.0,4.0
2,2,0.7061660131596997,1,-1,0.0,10.0
-3,4,7.641815069346347,1,-1,0.0,7.0
0,0,7.3032338749058665,0,0,0.0,8.0
-30,-20,6.175967405397166,1,1,0.0,18.0
-14,-7,1.1394828046546568,1,1,0.0,13.0
15,23,0.44213193376653803,1,1,0.0,1.0
-6,0,3.585106524523783,0,0,0.0,8.0
-11,-1,6.884209937606014,0,-1,0.0,9.0
-1,2,8.272967347756442,0,1,0.0,7.0
-29,-20,0.5771720139507697,1,-1,0.0,20.0
-13,-7,9.631932477457328,0,1,0.0,12.0
